"郵便番号（7桁）","","導管事業者名","都道府県名","市区町村名","町域名","市区町村名","町域名","導管事業者ID","契約プランID","契約プラン名","託送供給契約約款区分","料金地区区分コード","備考"
"2240026","224-0026","東京ガス","神奈川県","横浜市都筑区","南山田町","ヨコハマシツヅキク","ミナミヤマタチョウ","1","2","プレミアム5+プラン","","",""
"2240066","224-0066","東京ガス","神奈川県","横浜市都筑区","見花山","ヨコハマシツヅキク","ミハナヤマ","1","2","プレミアム5+プラン","","",""
"2100000","210-0000","東京ガス","神奈川県","川崎市川崎区","","カワサキシカワサキク","","1","2","プレミアム5+プラン","","",""
"2100847","210-0847","東京ガス","神奈川県","川崎市川崎区","浅田","カワサキシカワサキク","アサダ","1","2","プレミアム5+プラン","","",""
"2100854","210-0854","東京ガス","神奈川県","川崎市川崎区","浅野町","カワサキシカワサキク","アサノチョウ","1","2","プレミアム5+プラン","","",""
"2100808","210-0808","東京ガス","神奈川県","川崎市川崎区","旭町","カワサキシカワサキク","アサヒチョウ","1","2","プレミアム5+プラン","","",""
"2100832","210-0832","東京ガス","神奈川県","川崎市川崎区","池上新町","カワサキシカワサキク","イケガミシンチョウ","1","2","プレミアム5+プラン","","",""
"2100864","210-0864","東京ガス","神奈川県","川崎市川崎区","池上町","カワサキシカワサキク","イケガミチョウ","1","2","プレミアム5+プラン","","",""
"2100022","210-0022","東京ガス","神奈川県","川崎市川崎区","池田","カワサキシカワサキク","イケダ","1","2","プレミアム5+プラン","","",""
"2100006","210-0006","東京ガス","神奈川県","川崎市川崎区","砂子","カワサキシカワサキク","イサゴ","1","2","プレミアム5+プラン","","",""
"2100805","210-0805","東京ガス","神奈川県","川崎市川崎区","伊勢町","カワサキシカワサキク","イセチョウ","1","2","プレミアム5+プラン","","",""
"2100862","210-0862","東京ガス","神奈川県","川崎市川崎区","浮島町","カワサキシカワサキク","ウキシマチョウ","1","2","プレミアム5+プラン","","",""
"2100823","210-0823","東京ガス","神奈川県","川崎市川崎区","江川","カワサキシカワサキク","エガワ","1","2","プレミアム5+プラン","","",""
"2100007","210-0007","東京ガス","神奈川県","川崎市川崎区","駅前本町","カワサキシカワサキク","エキマエホンチョウ","1","2","プレミアム5+プラン","","",""
"2100002","210-0002","東京ガス","神奈川県","川崎市川崎区","榎町","カワサキシカワサキク","エノキチョウ","1","2","プレミアム5+プラン","","",""
"2100835","210-0835","東京ガス","神奈川県","川崎市川崎区","追分町","カワサキシカワサキク","オイワケチョウ","1","2","プレミアム5+プラン","","",""
"2100867","210-0867","東京ガス","神奈川県","川崎市川崎区","扇町","カワサキシカワサキク","オウギマチ","1","2","プレミアム5+プラン","","",""
"2100858","210-0858","東京ガス","神奈川県","川崎市川崎区","大川町","カワサキシカワサキク","オオカワチョウ","1","2","プレミアム5+プラン","","",""
"2100868","210-0868","東京ガス","神奈川県","川崎市川崎区","扇島","カワサキシカワサキク","オオギシマ","1","2","プレミアム5+プラン","","",""
"2100834","210-0834","東京ガス","神奈川県","川崎市川崎区","大島","カワサキシカワサキク","オオシマ","1","2","プレミアム5+プラン","","",""
"2100836","210-0836","東京ガス","神奈川県","川崎市川崎区","大島上町","カワサキシカワサキク","オオシマカミチョウ","1","2","プレミアム5+プラン","","",""
"2100023","210-0023","東京ガス","神奈川県","川崎市川崎区","小川町","カワサキシカワサキク","オガワチョウ","1","2","プレミアム5+プラン","","",""
"2100846","210-0846","東京ガス","神奈川県","川崎市川崎区","小田","カワサキシカワサキク","オダ","1","2","プレミアム5+プラン","","",""
"2100843","210-0843","東京ガス","神奈川県","川崎市川崎区","小田栄","カワサキシカワサキク","オダサカエ","1","2","プレミアム5+プラン","","",""
"2100014","210-0014","東京ガス","神奈川県","川崎市川崎区","貝塚","カワサキシカワサキク","カイヅカ","1","2","プレミアム5+プラン","","",""
"2100803","210-0803","東京ガス","神奈川県","川崎市川崎区","川中島","カワサキシカワサキク","カワナカジマ","1","2","プレミアム5+プラン","","",""
"2100831","210-0831","東京ガス","神奈川県","川崎市川崎区","観音","カワサキシカワサキク","カンノン","1","2","プレミアム5+プラン","","",""
"2100848","210-0848","東京ガス","神奈川県","川崎市川崎区","京町","カワサキシカワサキク","キョウマチ","1","2","プレミアム5+プラン","","",""
"2100852","210-0852","東京ガス","神奈川県","川崎市川崎区","鋼管通","カワサキシカワサキク","コウカンドオリ","1","2","プレミアム5+プラン","","",""
"2100861","210-0861","東京ガス","神奈川県","川崎市川崎区","小島町","カワサキシカワサキク","コジマチョウ","1","2","プレミアム5+プラン","","",""
"2100838","210-0838","東京ガス","神奈川県","川崎市川崎区","境町","カワサキシカワサキク","サカイチョウ","1","2","プレミアム5+プラン","","",""
"2100833","210-0833","東京ガス","神奈川県","川崎市川崎区","桜本","カワサキシカワサキク","サクラモト","1","2","プレミアム5+プラン","","",""
"2100826","210-0826","東京ガス","神奈川県","川崎市川崎区","塩浜","カワサキシカワサキク","シオハマ","1","2","プレミアム5+プラン","","",""
"2100025","210-0025","東京ガス","神奈川県","川崎市川崎区","下並木","カワサキシカワサキク","シモナミキ","1","2","プレミアム5+プラン","","",""
"2100813","210-0813","東京ガス","神奈川県","川崎市川崎区","昭和","カワサキシカワサキク","ショウワ","1","2","プレミアム5+プラン","","",""
"2100857","210-0857","東京ガス","神奈川県","川崎市川崎区","白石町","カワサキシカワサキク","シライシチョウ","1","2","プレミアム5+プラン","","",""
"2100013","210-0013","東京ガス","神奈川県","川崎市川崎区","新川通","カワサキシカワサキク","シンカワドオリ","1","2","プレミアム5+プラン","","",""
"2100801","210-0801","東京ガス","神奈川県","川崎市川崎区","鈴木町","カワサキシカワサキク","スズキチョウ","1","2","プレミアム5+プラン","","",""
"2100814","210-0814","東京ガス","神奈川県","川崎市川崎区","台町","カワサキシカワサキク","ダイマチ","1","2","プレミアム5+プラン","","",""
"2100853","210-0853","東京ガス","神奈川県","川崎市川崎区","田島町","カワサキシカワサキク","タジマチョウ","1","2","プレミアム5+プラン","","",""
"2100856","210-0856","東京ガス","神奈川県","川崎市川崎区","田辺新田","カワサキシカワサキク","タナベシンデン","1","2","プレミアム5+プラン","","",""
"2100822","210-0822","東京ガス","神奈川県","川崎市川崎区","田町","カワサキシカワサキク","タマチ","1","2","プレミアム5+プラン","","",""
"2100802","210-0802","東京ガス","神奈川県","川崎市川崎区","大師駅前","カワサキシカワサキク","ダイシエキマエ","1","2","プレミアム5+プラン","","",""
"2100811","210-0811","東京ガス","神奈川県","川崎市川崎区","大師河原","カワサキシカワサキク","ダイシガワラ","1","2","プレミアム5+プラン","","",""
"2100815","210-0815","東京ガス","神奈川県","川崎市川崎区","大師公園","カワサキシカワサキク","ダイシコウエン","1","2","プレミアム5+プラン","","",""
"2100817","210-0817","東京ガス","神奈川県","川崎市川崎区","大師本町","カワサキシカワサキク","ダイシホンチョウ","1","2","プレミアム5+プラン","","",""
"2100816","210-0816","東京ガス","神奈川県","川崎市川崎区","大師町","カワサキシカワサキク","ダイシマチ","1","2","プレミアム5+プラン","","",""
"2100865","210-0865","東京ガス","神奈川県","川崎市川崎区","千鳥町","カワサキシカワサキク","チドリチョウ","1","2","プレミアム5+プラン","","",""
"2100026","210-0026","東京ガス","神奈川県","川崎市川崎区","堤根","カワサキシカワサキク","ツツミネ","1","2","プレミアム5+プラン","","",""
"2100825","210-0825","東京ガス","神奈川県","川崎市川崎区","出来野","カワサキシカワサキク","デキノ","1","2","プレミアム5+プラン","","",""
"2100821","210-0821","東京ガス","神奈川県","川崎市川崎区","殿町","カワサキシカワサキク","トノマチ","1","2","プレミアム5+プラン","","",""
"2100806","210-0806","東京ガス","神奈川県","川崎市川崎区","中島","カワサキシカワサキク","ナカジマ","1","2","プレミアム5+プラン","","",""
"2100818","210-0818","東京ガス","神奈川県","川崎市川崎区","中瀬","カワサキシカワサキク","ナカゼ","1","2","プレミアム5+プラン","","",""
"2100024","210-0024","東京ガス","神奈川県","川崎市川崎区","日進町","カワサキシカワサキク","ニッシンチョウ","1","2","プレミアム5+プラン","","",""
"2100851","210-0851","東京ガス","神奈川県","川崎市川崎区","浜町","カワサキシカワサキク","ハマチョウ","1","2","プレミアム5+プラン","","",""
"2100869","210-0869","東京ガス","神奈川県","川崎市川崎区","東扇島","カワサキシカワサキク","ヒガシオオギシマ","1","2","プレミアム5+プラン","","",""
"2100005","210-0005","東京ガス","神奈川県","川崎市川崎区","東田町","カワサキシカワサキク","ヒガシダチョウ","1","2","プレミアム5+プラン","","",""
"2100812","210-0812","東京ガス","神奈川県","川崎市川崎区","東門前","カワサキシカワサキク","ヒガシモンゼン","1","2","プレミアム5+プラン","","",""
"2100824","210-0824","東京ガス","神奈川県","川崎市川崎区","日ノ出","カワサキシカワサキク","ヒノデ","1","2","プレミアム5+プラン","","",""
"2100804","210-0804","東京ガス","神奈川県","川崎市川崎区","藤崎","カワサキシカワサキク","フジサキ","1","2","プレミアム5+プラン","","",""
"2100011","210-0011","東京ガス","神奈川県","川崎市川崎区","富士見","カワサキシカワサキク","フジミ","1","2","プレミアム5+プラン","","",""
"2100003","210-0003","東京ガス","神奈川県","川崎市川崎区","堀之内町","カワサキシカワサキク","ホリノウチチョウ","1","2","プレミアム5+プラン","","",""
"2100001","210-0001","東京ガス","神奈川県","川崎市川崎区","本町","カワサキシカワサキク","ホンチョウ","1","2","プレミアム5+プラン","","",""
"2100866","210-0866","東京ガス","神奈川県","川崎市川崎区","水江町","カワサキシカワサキク","ミズエチョウ","1","2","プレミアム5+プラン","","",""
"2100807","210-0807","東京ガス","神奈川県","川崎市川崎区","港町","カワサキシカワサキク","ミナトチョウ","1","2","プレミアム5+プラン","","",""
"2100015","210-0015","東京ガス","神奈川県","川崎市川崎区","南町","カワサキシカワサキク","ミナミマチ","1","2","プレミアム5+プラン","","",""
"2100855","210-0855","東京ガス","神奈川県","川崎市川崎区","南渡田町","カワサキシカワサキク","ミナミワタリダチョウ","1","2","プレミアム5+プラン","","",""
"2100012","210-0012","東京ガス","神奈川県","川崎市川崎区","宮前町","カワサキシカワサキク","ミヤマエチョウ","1","2","プレミアム5+プラン","","",""
