"確認済","","都道府県","市区","町村等","電力会社電話番号","水道局問い合わせ先","水道局電話番号","受付時間","定休日","ＨＰ","","","",""
"済","2821","愛知県","弥富市","小島町","0120-985-711","海部南部水道企業団","0567-32-3111","8：30～17：00","土・日・祝日","http://www1.clovernet.ne.jp/amasui/","","","",""
"済","2822","愛知県","弥富市","子宝子宝町","0120-985-711","海部南部水道企業団","0567-32-3111","8：30～17：00","土・日・祝日","http://www1.clovernet.ne.jp/amasui/","","","",""
"済","2823","愛知県","弥富市","駒野町","0120-985-711","海部南部水道企業団","0567-32-3111","8：30～17：00","土・日・祝日","http://www1.clovernet.ne.jp/amasui/","","","",""
"済","2824","愛知県","弥富市","五斗山","0120-985-711","海部南部水道企業団","0567-32-3111","8：30～17：00","土・日・祝日","http://www1.clovernet.ne.jp/amasui/","","","",""
"済","2825","愛知県","弥富市","境町","0120-985-711","海部南部水道企業団","0567-32-3111","8：30～17：00","土・日・祝日","http://www1.clovernet.ne.jp/amasui/","","","",""
"済","2826","愛知県","弥富市","坂中地","0120-985-711","海部南部水道企業団","0567-32-3111","8：30～17：00","土・日・祝日","http://www1.clovernet.ne.jp/amasui/","","","",""
"済","2827","愛知県","弥富市","佐古木","0120-985-711","海部南部水道企業団","0567-32-3111","8：30～17：00","土・日・祝日","http://www1.clovernet.ne.jp/amasui/","","","",""
"済","2828","愛知県","弥富市","鮫ケ地","0120-985-711","海部南部水道企業団","0567-32-3111","8：30～17：00","土・日・祝日","http://www1.clovernet.ne.jp/amasui/","","","",""
"済","2829","愛知県","弥富市","三稲","0120-985-711","海部南部水道企業団","0567-32-3111","8：30～17：00","土・日・祝日","http://www1.clovernet.ne.jp/amasui/","","","",""
"済","2830","愛知県","弥富市","三稲町","0120-985-711","海部南部水道企業団","0567-32-3111","8：30～17：00","土・日・祝日","http://www1.clovernet.ne.jp/amasui/","","","",""
"済","2831","愛知県","弥富市","三百島","0120-985-711","海部南部水道企業団","0567-32-3111","8：30～17：00","土・日・祝日","http://www1.clovernet.ne.jp/amasui/","","","",""
"済","2832","愛知県","弥富市","芝井","0120-985-711","海部南部水道企業団","0567-32-3111","8：30～17：00","土・日・祝日","http://www1.clovernet.ne.jp/amasui/","","","",""
"済","2833","愛知県","弥富市","芝井町","0120-985-711","海部南部水道企業団","0567-32-3111","8：30～17：00","土・日・祝日","http://www1.clovernet.ne.jp/amasui/","","","",""
"済","2834","愛知県","弥富市","下押萩","0120-985-711","海部南部水道企業団","0567-32-3111","8：30～17：00","土・日・祝日","http://www1.clovernet.ne.jp/amasui/","","","",""
"済","2835","愛知県","弥富市","下押萩町","0120-985-711","海部南部水道企業団","0567-32-3111","8：30～17：00","土・日・祝日","http://www1.clovernet.ne.jp/amasui/","","","",""
"済","2836","愛知県","弥富市","四郎兵衛","0120-985-711","海部南部水道企業団","0567-32-3111","8：30～17：00","土・日・祝日","http://www1.clovernet.ne.jp/amasui/","","","",""
"済","2837","愛知県","弥富市","四郎兵衛町","0120-985-711","海部南部水道企業団","0567-32-3111","8：30～17：00","土・日・祝日","http://www1.clovernet.ne.jp/amasui/","","","",""
"済","2838","愛知県","弥富市","善太町","0120-985-711","海部南部水道企業団","0567-32-3111","8：30～17：00","土・日・祝日","http://www1.clovernet.ne.jp/amasui/","","","",""
"済","2839","愛知県","弥富市","竹田","0120-985-711","海部南部水道企業団","0567-32-3111","8：30～17：00","土・日・祝日","http://www1.clovernet.ne.jp/amasui/","","","",""
"済","2840","愛知県","弥富市","富島","0120-985-711","海部南部水道企業団","0567-32-3111","8：30～17：00","土・日・祝日","http://www1.clovernet.ne.jp/amasui/","","","",""
"済","2841","愛知県","弥富市","富島町","0120-985-711","海部南部水道企業団","0567-32-3111","8：30～17：00","土・日・祝日","http://www1.clovernet.ne.jp/amasui/","","","",""
"済","2842","愛知県","弥富市","富浜","0120-985-711","海部南部水道企業団","0567-32-3111","8：30～17：00","土・日・祝日","http://www1.clovernet.ne.jp/amasui/","","","",""
"済","2843","愛知県","弥富市","鳥ケ地","0120-985-711","海部南部水道企業団","0567-32-3111","8：30～17：00","土・日・祝日","http://www1.clovernet.ne.jp/amasui/","","","",""
"済","2844","愛知県","弥富市","鳥ケ地町","0120-985-711","海部南部水道企業団","0567-32-3111","8：30～17：00","土・日・祝日","http://www1.clovernet.ne.jp/amasui/","","","",""
"済","2845","愛知県","弥富市","中原","0120-985-711","海部南部水道企業団","0567-32-3111","8：30～17：00","土・日・祝日","http://www1.clovernet.ne.jp/amasui/","","","",""
"済","2846","愛知県","弥富市","中原町","0120-985-711","海部南部水道企業団","0567-32-3111","8：30～17：00","土・日・祝日","http://www1.clovernet.ne.jp/amasui/","","","",""
"済","2847","愛知県","弥富市","中山町","0120-985-711","海部南部水道企業団","0567-32-3111","8：30～17：00","土・日・祝日","http://www1.clovernet.ne.jp/amasui/","","","",""
"済","2848","愛知県","弥富市","鍋田町","0120-985-711","海部南部水道企業団","0567-32-3111","8：30～17：00","土・日・祝日","http://www1.clovernet.ne.jp/amasui/","","","",""
"済","2849","愛知県","弥富市","鍋平","0120-985-711","海部南部水道企業団","0567-32-3111","8：30～17：00","土・日・祝日","http://www1.clovernet.ne.jp/amasui/","","","",""
"済","2850","愛知県","弥富市","西蜆","0120-985-711","海部南部水道企業団","0567-32-3111","8：30～17：00","土・日・祝日","http://www1.clovernet.ne.jp/amasui/","","","",""
"済","2851","愛知県","弥富市","西末広","0120-985-711","海部南部水道企業団","0567-32-3111","8：30～17：00","土・日・祝日","http://www1.clovernet.ne.jp/amasui/","","","",""
"済","2852","愛知県","弥富市","東蜆","0120-985-711","海部南部水道企業団","0567-32-3111","8：30～17：00","土・日・祝日","http://www1.clovernet.ne.jp/amasui/","","","",""
"済","2853","愛知県","弥富市","町東末広","0120-985-711","海部南部水道企業団","0567-32-3111","8：30～17：00","土・日・祝日","http://www1.clovernet.ne.jp/amasui/","","","",""
"済","2854","愛知県","弥富市","平島町喜右味名、","0120-985-711","海部南部水道企業団","0567-32-3111","8：30～17：00","土・日・祝日","http://www1.clovernet.ne.jp/amasui/","","","",""
"済","2855","愛知県","弥富市","平島町","0120-985-711","海部南部水道企業団","0567-32-3111","8：30～17：00","土・日・祝日","http://www1.clovernet.ne.jp/amasui/","","","",""
"済","2856","愛知県","弥富市","平島中","0120-985-711","海部南部水道企業団","0567-32-3111","8：30～17：00","土・日・祝日","http://www1.clovernet.ne.jp/amasui/","","","",""
"済","2857","愛知県","弥富市","平島西","0120-985-711","海部南部水道企業団","0567-32-3111","8：30～17：00","土・日・祝日","http://www1.clovernet.ne.jp/amasui/","","","",""
"済","2858","愛知県","弥富市","平島東","0120-985-711","海部南部水道企業団","0567-32-3111","8：30～17：00","土・日・祝日","http://www1.clovernet.ne.jp/amasui/","","","",""
"済","2859","愛知県","弥富市","前ケ須町","0120-985-711","海部南部水道企業団","0567-32-3111","8：30～17：00","土・日・祝日","http://www1.clovernet.ne.jp/amasui/","","","",""
"済","2860","愛知県","弥富市","又八","0120-985-711","海部南部水道企業団","0567-32-3111","8：30～17：00","土・日・祝日","http://www1.clovernet.ne.jp/amasui/","","","",""
"済","2861","愛知県","弥富市","又八町","0120-985-711","海部南部水道企業団","0567-32-3111","8：30～17：00","土・日・祝日","http://www1.clovernet.ne.jp/amasui/","","","",""
"済","2862","愛知県","弥富市","松名","0120-985-711","海部南部水道企業団","0567-32-3111","8：30～17：00","土・日・祝日","http://www1.clovernet.ne.jp/amasui/","","","",""
"済","2863","愛知県","弥富市","松名町","0120-985-711","海部南部水道企業団","0567-32-3111","8：30～17：00","土・日・祝日","http://www1.clovernet.ne.jp/amasui/","","","",""
"済","2864","愛知県","弥富市","三好","0120-985-711","海部南部水道企業団","0567-32-3111","8：30～17：00","土・日・祝日","http://www1.clovernet.ne.jp/amasui/","","","",""
"済","2865","愛知県","弥富市","三好町","0120-985-711","海部南部水道企業団","0567-32-3111","8：30～17：00","土・日・祝日","http://www1.clovernet.ne.jp/amasui/","","","",""
"済","2866","愛知県","弥富市","森津","0120-985-711","海部南部水道企業団","0567-32-3111","8：30～17：00","土・日・祝日","http://www1.clovernet.ne.jp/amasui/","","","",""
"済","2867","愛知県","弥富市","森津町","0120-985-711","海部南部水道企業団","0567-32-3111","8：30～17：00","土・日・祝日","http://www1.clovernet.ne.jp/amasui/","","","",""
"済","2868","愛知県","弥富市","楽平","0120-985-711","海部南部水道企業団","0567-32-3111","8：30～17：00","土・日・祝日","http://www1.clovernet.ne.jp/amasui/","","","",""
"済","2869","愛知県","弥富市","六條","0120-985-711","海部南部水道企業団","0567-32-3111","8：30～17：00","土・日・祝日","http://www1.clovernet.ne.jp/amasui/","","","",""
"不可","632","栃木県","矢板市","","0120-995-111","矢坂水道CS","0287-40-0373","×","×","","","","",""
"不可","6133","山口県","柳井市","","0120-616-317","柳井水道ｾﾝﾀｰ","0820-22-2111","","","","","","",""
"不可","7147","福岡県","柳川市","","0120-986-210","水道課料金係","0944-77-8596","平日8：30～17：00","土日祝","https://www.city.yanagawa.fukuoka.jp/kurashi/jogesuido/suido/ryokin.html","","","",""
"不可","107","北海道","勇払郡","占冠村","0120-12-6565","占冠村水道担当","0167-56-2173","","","","","","",""
"不可","150","北海道","勇払郡","厚真町","0120-12-6565","厚真町役場","0145-27-2321","","","","","","",""
"不可","151","北海道","勇払郡","安平町","0120-12-6565","安平水道課","0145-22-2730","","","","","","",""
"不可","152","北海道","勇払郡","むかわ町","0120-12-6565","むかわ町水道","0145-42-2417 ","","","","","","",""
"不可","2165","岐阜県","揖斐郡","揖斐川町","0120-985-920","揖斐川町役場","0585-22-2111","","","","","","",""
"不可","2166","岐阜県","揖斐郡","大野町","0120-985-920","大野町水道課","0585-34-1111","","","","","","",""
"済","2167","岐阜県","揖斐郡","池田町","0120-985-920","池田水道課","0585-45-3111","8：30～17：15","土・日・祝","https://www.town.gifu-ikeda.lg.jp/soshiki_list.html","","","",""
"済","4864","兵庫県","揖保郡","太子町","0800-777-8083","太子水道","079-277-3241","8：30～17：15","土・日・祝日","http://www.town.hyogo-taishi.lg.jp/soshikikarasagasu/jyougesuidouji/suidoukaiheisennmeigihennkou/index.html","","","",""
"不可","148","北海道","有珠郡","壮瞥町","0120-12-6565","壮瞥町役場","0142-66-2121","","","","","","",""
"不可","5330","和歌山県","有田郡","広川町","0800-777-8071","広川水道事務所","0737-63-5331","","","","","","",""
"不可","5331","和歌山県","有田郡","有田川町","0800-777-8071","有田川水道課","0737-52-5356","","","","","","",""
"不可","5329","和歌山県","有田郡","湯浅町","0800-777-8071","湯浅水道事務所","0737-62-4171","平日8：30～17：15","土日祝","http://www.town.yuasa.wakayama.jp/suidou/","","","",""
"不可","5319","和歌山県","有田市","","0800-777-8071","有田水道","0737-83-2141","平日8：30～17：15","土日祝","http://www.town.arita.lg.jp/main/641.html","","","",""
"不可","6981","大分県","由布市","","0120-986-503","由布市水道課","097-582-1328","平日8：30～17：00","土日祝","http://www.city.yufu.oita.jp/kurashi/suidou/","","","",""
"済","319","秋田県","由利本荘市","","0120-175-266","由利本荘水道","0120-203-504","8：30～17：15","土・日・祝日","https://www.city.yurihonjo.lg.jp/","","","",""
"済","681","群馬県","邑楽郡","板倉町","0120-99-5221","群馬東部水道企業団CS","0276-45-2731","8：30～17：15","土・日・祝日","","","","",""
"済","682","群馬県","邑楽郡","明和町","0120-99-5221","群馬東部水道企業団CS","0276-45-2731","8：30～17：15","土・日・祝日","","","","",""
